con,upm,v_sel,n_hog,n_ren,n_ent,per,mes_cal,fac_tri,est_d_tri,t_loc_tri,sex,nac_dia,nac_mes,nac_anio,eda,c_res,eda7c,eda12c,clase1,clase2,clase3,pos_ocu,c_ocu11c,rama_est1,c_inac5c,ingocup,ing7c,ing_x_hrs,hrsocup,salario,ur,emp_ppal,seg_soc,niv_ins,anios_esc
40194,1108104,52,1,3,2,125,96,164,713,1,1,24,11,2008,16,1,1,1,1,1,1,1,5,2,0,8600,2,60.60606,33,8364,1,1,2,3,9
40560,1103918,5,1,5,5,125,3,147,144,1,1,13,8,2004,20,1,2,2,1,1,1,1,5,2,0,0,7,0,60,8364,1,2,1,3,9
40556,1106299,55,1,1,1,125,1,165,714,1,2,22,1,1970,55,1,5,9,1,1,1,2,8,3,0,0,1,0,30,8364,1,2,2,3,9
40002,1102742,1,1,5,5,125,96,126,144,1,1,99,11,1993,31,1,3,4,1,1,3,1,5,2,0,10750,2,0,0,8364,1,2,1,3,9
40080,1106621,55,1,2,3,125,1,178,714,1,1,8,8,1989,35,1,3,5,1,1,1,1,2,3,0,0,2,0,0,8364,1,2,1,4,16
40140,1106552,54,1,1,2,125,96,197,715,1,1,3,8,1977,47,1,4,7,1,1,1,1,7,3,0,10750,2,62.5,40,8364,1,2,1,3,9
40140,1104481,4,1,1,5,125,1,144,146,1,2,99,99,1962,63,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,12
40559,1103572,2,1,1,5,125,3,126,145,1,2,14,9,1957,67,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40031,1107211,55,1,3,3,125,1,202,713,1,2,10,3,1976,48,1,4,7,1,1,1,1,5,2,0,4300,1,41.66667,24,8364,1,1,2,1,0
40077,1106103,53,1,1,3,125,3,280,714,1,1,28,9,1970,54,1,5,8,1,1,1,1,6,3,0,10000,2,58.13953,40,8364,1,2,1,4,16
40476,1106105,55,1,1,4,125,96,169,713,1,2,10,8,1970,54,1,5,8,1,1,3,1,5,2,0,7740,1,0,0,8364,1,2,1,4,12
40048,1108403,54,1,3,3,125,2,179,713,1,2,24,4,1960,64,1,6,10,1,1,1,4,6,3,0,0,6,0,30,8364,1,1,2,3,9
40076,1105900,52,1,1,3,125,2,179,714,1,1,2,11,1982,42,1,4,6,1,1,1,1,9,3,0,0,7,0,60,8364,1,2,1,4,12
40096,1108944,53,1,2,3,125,1,297,714,1,2,99,6,1981,43,1,4,6,1,1,1,3,5,2,0,1800,1,34.88372,12,8364,1,1,2,4,12
40013,1105941,54,1,3,3,125,3,186,713,1,2,29,9,2007,17,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40288,1107135,53,1,4,4,125,2,98,721,3,2,6,12,1990,34,1,3,4,1,1,1,1,8,3,0,0,7,0,35,8364,1,1,2,4,12
40595,1108798,51,1,1,1,125,1,168,715,1,1,25,10,1980,44,1,4,6,1,1,1,3,1,3,0,0,3,0,72,8364,1,2,2,4,12
40138,1106156,53,1,2,2,125,1,238,715,1,2,99,7,1987,37,1,3,5,1,1,1,1,3,2,0,0,2,0,40,8364,1,2,1,4,16
40283,1104960,2,1,1,5,125,2,163,146,1,2,99,99,1956,69,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,3
40561,1104155,4,1,1,5,125,3,127,145,1,1,11,3,1986,39,1,3,5,1,1,1,1,5,2,0,0,2,0,60,8364,1,2,1,4,12
40076,1105900,51,1,4,3,125,2,179,714,1,1,8,12,1998,26,1,2,3,1,1,1,1,4,2,0,0,2,0,45,8364,1,2,1,4,13
40234,1106834,53,1,3,2,125,2,237,714,1,2,99,99,1989,36,1,3,5,1,1,1,1,5,2,0,7740,1,29.03226,62,8364,1,1,2,1,4
40532,1108698,51,1,2,1,125,2,187,713,1,2,11,12,1979,45,1,4,7,1,1,1,1,8,3,0,0,1,0,30,8364,1,1,2,3,9
40135,1105741,55,1,4,2,125,1,739,715,1,2,16,7,1982,42,1,4,6,1,1,3,1,2,3,0,9000,2,0,0,8364,1,2,1,4,16
40173,1106383,54,1,1,2,125,3,225,713,1,1,4,1,1969,56,1,5,9,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,3,9
40423,1104805,1,1,2,5,125,3,160,146,1,2,23,3,2007,17,1,1,1,1,1,1,1,1,3,0,2580,1,35.29412,17,8364,1,1,2,3,11
40236,1103436,3,1,1,5,125,2,188,144,1,2,3,5,1966,58,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40301,1106683,55,1,3,4,125,2,287,714,1,2,28,6,1993,31,1,3,4,1,1,1,1,5,2,0,6450,1,62.5,24,8364,1,1,2,4,12
40057,1108939,53,1,6,3,125,1,233,713,1,1,5,11,2009,15,1,1,1,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40419,1102733,3,1,3,5,125,3,185,146,1,1,17,12,1976,48,1,4,7,1,1,1,3,6,3,0,10750,2,46.2963,54,8364,1,1,2,4,12
40511,1103044,5,1,1,5,125,3,91,145,1,1,15,11,1969,55,1,5,9,1,1,1,1,7,3,0,7740,1,35.29412,51,8364,1,2,1,3,9
40100,1104192,4,1,2,5,125,1,191,143,1,2,29,12,1975,49,1,4,7,1,1,1,2,8,3,0,7525,1,31.25,56,8364,1,1,2,2,6
40303,1106878,52,1,1,4,125,1,361,714,1,1,2,5,1968,56,1,5,9,1,1,1,1,4,3,0,0,7,0,0,8364,1,2,1,2,6
40048,1108403,53,1,2,3,125,2,179,713,1,2,7,7,1992,32,1,3,4,1,1,1,3,8,3,0,4300,1,22.22222,45,8364,1,1,2,3,11
40141,1102098,5,1,3,5,125,1,124,144,1,2,16,8,2001,23,1,2,2,1,1,1,1,4,3,0,0,7,0,48,8364,1,2,1,4,16
40587,1106616,55,1,2,1,125,1,230,715,1,2,99,99,1983,42,1,4,6,1,1,1,1,4,3,0,0,2,0,40,8364,1,1,2,4,17
40112,1107517,55,1,2,3,125,3,316,715,1,2,6,12,1978,46,1,4,7,1,1,1,3,4,3,0,0,1,0,30,8364,1,2,2,4,16
40048,1102674,3,3,2,5,125,1,130,144,1,2,3,12,1988,36,1,3,5,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40244,1106534,54,1,3,4,125,1,166,713,1,1,99,99,1986,39,1,3,5,1,1,1,1,7,3,0,7740,1,56.25,32,8364,1,1,2,4,12
40031,1107211,55,1,1,3,125,1,202,713,1,2,17,9,1961,63,1,6,10,1,1,1,2,6,3,0,0,7,0,70,8364,1,1,2,2,6
40111,1107220,51,1,2,3,125,3,454,715,1,2,23,11,1994,30,1,3,4,1,1,1,1,5,2,0,0,1,0,55,8364,1,1,2,3,9
40484,1105635,53,1,5,1,125,3,71,722,4,1,25,11,1990,34,1,3,4,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,2,6
40508,1107171,54,1,2,1,125,3,143,713,1,2,17,6,1971,53,1,5,8,1,1,1,3,8,3,0,4300,1,83.33333,12,8364,1,1,2,2,6
40549,1108750,51,1,3,1,125,3,150,723,4,2,30,12,2005,19,1,1,1,1,1,1,1,5,3,0,7740,1,45,40,8364,1,1,2,3,9
40565,1107570,54,1,1,1,125,1,105,714,1,1,15,6,1957,67,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,2,6
40598,1109104,51,1,1,1,125,3,422,715,1,1,99,99,1991,34,1,3,4,1,1,1,1,5,2,0,0,7,0,40,8364,1,1,2,4,17
40034,1107578,53,1,3,3,125,3,305,713,1,2,15,10,2002,22,1,2,2,1,1,1,1,5,2,0,0,1,0,40,8364,1,2,1,4,12
40295,1105709,51,1,2,4,125,1,185,714,1,1,21,8,1997,27,1,2,3,1,1,1,1,5,3,0,0,2,0,48,8364,1,1,2,3,9
40242,1106461,52,1,4,4,125,2,265,713,1,2,28,1,2005,20,1,2,2,1,1,1,1,8,3,0,0,7,0,48,8364,1,2,1,3,11
40246,1106775,53,2,2,4,125,3,263,713,1,2,9,5,1988,36,1,3,5,1,1,1,1,5,2,0,0,7,0,50,8364,1,1,2,3,9
40246,1106775,53,2,3,4,125,3,263,713,1,2,24,4,1990,34,1,3,4,1,1,1,1,5,2,0,0,1,0,63,8364,1,1,2,3,9
40588,1107039,77,1,5,1,125,3,55,715,1,1,20,9,2003,21,1,2,2,1,1,1,1,6,3,0,0,7,0,50,8364,1,1,2,4,12
40111,1107220,54,1,1,3,125,3,454,715,1,2,99,99,1942,83,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40516,1107952,53,1,2,1,125,96,194,713,1,1,23,12,1974,50,1,5,8,1,1,1,1,6,3,0,0,7,0,40,8364,1,1,2,4,15
40308,1107582,54,1,2,4,125,1,183,714,1,1,8,12,1992,32,1,3,4,1,1,1,3,5,2,0,14000,2,108.52713,30,8364,1,1,2,4,16
40562,1104854,2,1,1,5,125,3,225,146,1,2,13,11,1949,75,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40259,1107977,54,1,2,4,125,3,146,713,1,2,9,4,1969,55,1,5,9,1,1,1,1,8,3,0,8600,2,41.66667,48,8364,1,1,2,2,6
40515,1107885,52,1,3,1,125,1,178,713,1,2,12,2,1992,32,1,3,4,1,1,1,1,5,2,0,8600,2,39.21569,51,8364,1,2,1,4,12
40187,1107728,55,1,2,2,125,3,168,713,1,2,24,4,1976,48,1,4,7,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40229,1106057,53,1,1,2,125,2,97,714,1,2,22,3,1988,36,1,3,5,1,1,1,1,8,3,0,9460,2,91.66667,24,8364,1,1,2,2,6
40110,1107111,52,1,3,3,125,2,177,715,1,2,99,99,2000,25,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40508,1107171,54,1,5,1,125,3,143,713,1,1,30,6,1999,25,1,2,3,1,1,1,1,5,2,0,7310,1,42.5,40,8364,1,2,1,3,10
40005,1103533,5,1,2,5,125,96,330,145,1,2,6,1,1963,61,1,6,10,1,1,1,3,6,3,0,0,1,0,20,8364,1,1,2,3,9
40288,1107135,53,1,1,4,125,2,98,721,3,1,15,1,1968,57,1,5,9,1,1,1,1,5,2,0,0,7,0,45,8364,1,2,1,3,9
40295,1105709,55,1,2,4,125,1,185,714,1,2,5,2,1969,55,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40595,1108798,51,1,2,1,125,1,168,715,1,2,4,8,1992,32,1,3,4,1,1,1,1,2,3,0,14000,2,130.23256,25,8364,1,2,1,4,16
40336,1108472,53,1,1,4,125,3,189,715,1,1,20,3,1981,44,1,4,6,1,1,1,1,7,3,0,15050,2,62.5,56,8364,1,2,1,4,16
40509,1103264,1,1,2,5,125,3,156,145,1,2,2,12,1986,38,1,3,5,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40534,1108888,54,1,1,1,125,3,248,713,1,1,25,9,1993,31,1,3,4,1,1,1,1,5,2,0,10750,2,34.72222,72,8364,1,1,2,2,6
40008,1105596,51,1,2,3,125,3,227,713,1,1,99,99,2002,23,1,2,2,1,1,1,3,6,3,0,0,7,0,48,8364,1,1,2,4,12
40509,1103264,4,1,1,5,125,3,156,145,1,1,16,4,1989,35,1,3,5,1,1,1,1,5,2,0,15050,2,87.5,40,8364,1,2,1,3,9
40155,1108141,53,1,5,2,125,96,199,712,1,2,23,3,2009,15,1,1,1,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40259,1107977,54,1,1,4,125,3,146,713,1,1,2,3,1961,64,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40498,1106377,54,1,1,1,125,2,187,713,1,1,23,12,1989,35,1,3,5,1,1,1,2,5,3,0,0,3,0,50,8364,1,2,2,2,7
40504,1106814,51,1,4,1,125,1,212,713,1,2,99,99,2005,20,1,2,2,1,1,1,1,6,3,0,0,7,0,48,8364,1,2,1,3,11
40056,1108843,52,1,2,3,125,1,188,713,1,1,5,5,1985,39,1,3,5,1,1,1,1,5,2,0,10320,2,60,40,8364,1,1,2,3,9
40140,1106552,54,1,4,2,125,96,197,715,1,2,9,12,2006,18,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40149,1108219,51,1,2,2,125,2,255,715,1,2,6,5,1960,64,1,6,10,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,15
40510,1102306,2,1,4,5,125,3,113,144,1,1,99,4,1999,25,1,2,3,1,1,1,3,6,3,0,0,1,0,30,8364,1,1,2,3,9
40088,1107646,53,1,1,3,125,2,224,714,1,1,1,1,1966,59,1,5,9,1,1,1,1,1,3,0,0,7,0,40,8364,1,2,1,4,18
40549,1108750,51,1,4,1,125,3,150,723,4,1,99,99,2006,19,1,1,1,1,1,1,1,5,2,0,6020,1,23.33333,60,8364,1,1,2,2,6
40034,1107578,53,1,2,3,125,3,305,713,1,2,24,7,1972,52,1,5,8,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40500,1106468,52,1,1,1,125,1,220,713,1,2,17,4,1955,69,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,3,11
40517,1107996,53,1,3,1,125,1,304,713,1,2,19,11,1998,26,1,2,3,1,1,1,1,4,3,0,0,7,0,46,8364,1,2,1,4,12
40507,1107011,52,1,1,1,125,3,186,713,1,1,8,8,1980,44,1,4,6,1,1,1,1,5,2,0,10320,2,47.05882,51,8364,1,2,1,3,9
40051,1104902,5,1,3,5,125,1,124,144,1,1,23,1,2009,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,2,8
40303,1106878,52,1,3,4,125,1,361,714,1,1,10,2,2000,24,1,2,2,1,1,3,1,1,2,0,0,7,0,0,8364,1,2,1,4,16
40560,1103918,5,1,6,5,125,3,147,144,1,2,99,11,2003,21,1,2,2,1,1,1,1,5,2,0,7740,1,30,60,8364,1,2,1,4,12
40141,1102098,5,1,5,5,125,1,124,144,1,1,3,8,2002,22,1,2,2,1,1,1,3,8,3,0,0,7,0,70,8364,1,1,2,4,13
40285,1104506,5,1,1,5,125,2,138,145,1,2,12,1,1977,48,1,4,7,1,1,1,1,4,3,0,30000,4,249.16944,28,8364,1,2,1,4,19
40187,1107728,55,1,3,2,125,3,168,713,1,2,30,3,2003,21,1,2,2,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,4,16
40502,1106641,53,1,2,1,125,1,254,713,1,2,14,6,1968,56,1,5,9,1,1,1,1,8,3,0,6880,1,33.33333,48,8364,1,2,1,3,9
40022,1106465,52,1,3,3,125,2,163,713,1,2,99,99,2004,21,1,2,2,1,1,1,1,6,3,0,0,7,0,55,8364,1,2,1,4,12
40238,1107406,52,1,1,2,125,3,178,714,1,1,22,9,1940,84,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,1,3
40248,1106929,55,1,1,4,125,1,177,713,1,2,17,5,1959,65,1,6,11,1,1,1,3,6,3,0,0,1,0,17,8364,1,1,2,2,6
40510,1102306,2,1,2,5,125,3,113,144,1,2,99,3,1967,58,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40581,1105897,53,1,3,1,125,96,296,715,1,1,99,99,1996,29,1,2,3,1,1,1,1,6,2,0,0,7,0,16,8364,1,2,1,4,16
40336,1108472,55,1,2,4,125,3,189,715,1,2,99,99,2000,25,1,2,3,1,1,1,1,4,3,0,0,7,0,48,8364,1,2,1,4,13
40076,1105900,52,1,2,3,125,2,179,714,1,2,17,7,1987,37,1,3,5,1,1,1,1,4,3,0,0,7,0,46,8364,1,2,1,4,12
40186,1102216,1,1,1,5,125,1,152,144,1,2,99,99,1934,91,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40022,1106465,53,1,1,3,125,2,163,713,1,1,14,11,1970,54,1,5,8,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,20
40089,1107730,51,2,1,3,125,2,207,714,1,2,11,8,1974,50,1,5,8,1,1,1,1,5,2,0,5160,1,25.53191,47,8364,1,2,1,3,9
40089,1107730,51,2,3,3,125,2,207,714,1,2,19,2,2007,17,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40244,1106534,55,1,1,4,125,1,166,713,1,1,99,99,1934,91,1,6,11,2,3,0,0,0,0,5,0,0,0,0,8364,1,0,0,2,6
40098,1103605,5,1,2,5,125,1,176,144,1,2,99,99,1972,53,1,5,8,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,10
40500,1106468,51,1,4,1,125,1,220,713,1,1,21,1,2009,15,1,1,1,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,7
40517,1107996,53,1,2,1,125,1,304,713,1,2,16,8,1970,54,1,5,8,1,1,1,1,8,3,0,8600,2,44.44444,45,8364,1,2,1,3,9
40019,1106319,52,1,4,3,125,2,230,713,1,2,29,1,1988,37,1,3,5,1,1,1,1,1,3,0,0,7,0,45,8364,1,2,1,4,12
40236,1103436,4,1,10,5,125,2,188,144,1,2,6,12,1945,79,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,3
40556,1106299,54,1,1,1,125,1,165,714,1,1,27,12,1953,71,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,12
40051,1104902,4,1,2,5,125,1,124,144,1,2,16,10,1994,30,1,3,4,1,1,1,1,5,2,0,9675,2,46.875,48,8364,1,2,1,1,5
40419,1102733,3,1,1,5,125,3,185,146,1,2,4,2,1951,74,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40552,1105616,54,1,1,1,125,1,187,714,1,1,27,1,1996,28,1,2,3,1,1,1,1,6,3,0,0,2,0,38,8364,1,1,2,4,12
40524,1108268,51,1,1,1,125,2,165,713,1,2,13,2,1982,43,1,4,6,1,1,1,1,2,3,0,0,2,0,40,8364,1,2,1,4,16
40100,1104192,4,1,5,5,125,1,191,143,1,2,99,99,2001,24,1,2,2,1,1,1,3,8,3,0,6622,1,36.66667,42,8364,1,1,2,3,9
40034,1107578,53,2,2,3,125,3,305,713,1,2,10,10,1993,31,1,3,4,1,1,1,1,5,2,0,11610,2,64.28571,42,8364,1,2,1,3,9
40291,1106728,51,1,4,4,125,3,85,723,4,2,5,5,2006,18,1,1,1,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40334,1107617,55,1,2,4,125,1,232,715,1,2,99,99,1984,41,1,4,6,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40495,1106212,51,1,2,1,125,3,103,713,1,2,29,12,1979,45,1,4,7,1,1,1,1,8,3,0,960,1,37.2093,6,8364,1,1,2,3,9
40002,1102742,1,1,9,5,125,96,126,144,1,1,10,4,1993,31,1,3,4,1,1,1,3,6,3,0,0,1,0,48,8364,1,1,2,3,9
40080,1106621,55,1,4,3,125,1,178,714,1,2,16,6,1988,36,3,3,5,1,1,1,1,2,3,0,0,2,0,45,8364,1,2,1,4,16
40327,1106561,53,1,4,4,125,2,252,715,1,1,99,6,2005,19,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40473,1105955,55,1,1,4,125,3,190,713,1,1,12,9,1987,37,1,3,5,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,4,12
40258,1107904,54,2,3,4,125,3,192,713,1,2,30,1,2010,15,1,1,1,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,2,7
40574,1109027,54,1,2,1,125,1,179,714,1,2,10,10,1974,50,1,5,8,1,1,1,1,8,3,0,0,7,0,46,8364,1,1,2,3,9
40048,1102674,3,1,2,5,125,1,130,144,1,2,6,2,1957,67,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,3,9
40191,1102631,4,1,2,5,125,1,174,146,1,2,31,10,1990,34,1,3,4,1,1,1,1,1,3,0,5000,1,46.51163,25,8364,1,1,2,4,16
40593,1107622,52,1,1,1,125,1,190,715,1,2,99,99,1979,46,1,4,7,1,1,1,1,5,2,0,10750,2,52.08333,48,8364,1,2,1,3,9
40487,1105676,76,1,2,1,125,1,92,713,1,2,19,2,1982,42,1,4,6,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40565,1107570,53,1,3,1,125,1,105,714,1,2,30,8,1999,25,1,2,3,1,1,1,1,4,3,0,10000,2,51.67959,45,8364,1,2,1,4,15
40516,1107952,53,1,1,1,125,96,194,713,1,2,27,7,1982,42,1,4,6,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40516,1107952,53,1,3,1,125,96,194,713,1,1,11,6,2008,16,1,1,1,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40328,1104049,5,2,2,5,125,2,176,144,1,1,30,8,2006,18,1,1,1,1,1,1,4,5,3,0,0,6,0,30,8364,1,1,2,3,9
40508,1107171,51,1,2,1,125,3,143,713,1,2,22,12,1990,34,1,3,4,1,1,1,1,1,3,0,0,7,0,48,8364,1,2,1,4,16
40556,1103663,2,1,2,5,125,3,129,145,1,2,25,6,1988,36,1,3,5,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,16
40240,1107626,54,1,3,2,125,1,179,714,1,1,11,9,2000,24,1,2,2,1,1,1,1,5,3,0,0,2,0,66,8364,1,2,1,4,12
40240,1107626,54,1,4,2,125,1,179,714,1,1,2,2,2002,22,1,2,2,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,3,9
40252,1107235,53,1,2,4,125,3,179,713,1,2,1,1,1966,59,1,5,9,1,1,1,1,8,3,0,0,1,0,50,8364,1,1,2,1,0
40507,1107011,53,1,1,1,125,3,186,713,1,1,7,6,1961,63,1,6,10,1,1,1,1,5,2,0,0,7,0,45,8364,1,1,2,2,6
40468,1105654,53,1,3,4,125,2,209,713,1,2,3,12,2004,20,1,2,2,1,1,1,1,5,3,0,9030,2,43.75,48,8364,1,1,2,4,12
40229,1106057,53,1,2,2,125,2,97,714,1,1,7,12,2003,21,1,2,2,1,1,1,1,5,2,0,10750,2,54.34783,46,8364,1,2,1,3,9
40016,1106035,54,2,1,3,125,96,177,713,1,1,8,3,1999,25,1,2,3,1,1,1,3,6,3,0,0,2,0,70,8364,1,1,2,3,9
40110,1107111,52,1,2,3,125,2,177,715,1,2,27,8,1979,45,1,4,7,1,1,1,1,8,3,0,0,7,0,35,8364,1,1,2,2,6
40467,1102480,4,1,2,5,125,3,149,144,1,2,11,3,1976,48,1,4,7,1,1,1,1,8,3,0,0,1,0,16,8364,1,1,2,3,9
40031,1107211,55,1,2,3,125,1,202,713,1,2,99,99,1966,59,1,5,9,2,4,0,0,0,0,4,0,0,0,0,8364,1,0,0,1,0
40149,1108219,51,1,4,2,125,2,255,715,1,2,28,7,1997,27,1,2,3,1,1,1,3,6,3,0,0,1,0,98,8364,1,1,2,3,9
40521,1108150,54,1,4,1,125,3,183,713,1,2,20,7,1991,33,1,3,4,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,11
40192,1104220,4,1,3,5,125,1,174,144,1,2,26,3,1994,30,1,3,4,1,1,1,3,8,3,0,0,1,0,36,8364,1,1,2,4,12
40186,1102216,1,1,3,5,125,1,152,144,1,1,99,99,1976,49,1,4,7,1,1,1,1,5,2,0,12040,2,62.22222,45,8364,1,1,2,3,9
40497,1106321,54,1,2,1,125,3,175,713,1,2,19,1,1990,35,1,3,5,1,1,1,1,8,3,0,0,1,0,60,8364,1,2,1,3,9
40130,1109108,54,1,1,2,125,2,280,714,1,2,15,9,1976,48,1,4,7,1,1,1,3,1,3,0,8600,2,55.55556,36,8364,1,2,2,4,17
40206,1108689,53,1,2,2,125,2,191,713,1,2,1,3,2002,22,1,2,2,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,16
40148,1105007,2,1,2,5,125,1,109,144,1,2,13,12,1971,53,1,5,8,1,1,1,1,8,3,0,8600,2,37.03704,54,8364,1,1,2,2,6
40371,1102196,5,1,2,5,125,2,211,145,1,2,31,3,1954,70,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40373,1102841,1,1,1,5,125,2,160,145,1,1,6,1,1983,42,1,4,6,1,1,1,1,3,3,0,25000,3,88.0902,66,8364,1,2,1,4,12
40021,1106391,51,1,4,3,125,3,260,713,1,1,10,5,1975,49,1,4,7,1,1,1,1,5,2,0,0,7,0,50,8364,1,2,1,4,12
40146,1107542,54,1,2,2,125,3,177,715,1,2,27,9,1951,73,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,9
40588,1107039,77,1,4,1,125,3,55,715,1,2,11,1,1997,28,1,2,3,1,1,1,1,4,2,0,0,7,0,40,8364,1,2,1,4,17
40088,1107646,51,1,1,3,125,2,224,714,1,2,13,10,1969,55,1,5,9,1,1,1,1,6,3,0,7740,1,37.5,48,8364,1,1,2,2,6
40565,1107570,77,1,2,1,125,1,105,714,1,2,11,6,1953,71,1,6,11,1,1,1,1,8,3,0,5160,1,50,24,8364,1,1,2,2,6
40051,1104902,5,1,1,5,125,1,124,144,1,1,30,7,1981,43,1,4,6,1,1,1,1,7,3,0,0,7,0,42,8364,1,2,1,3,9
40172,1106334,55,1,3,2,125,1,289,713,1,1,7,7,1968,56,1,5,9,1,1,1,1,5,2,0,16770,3,70.90909,55,8364,1,1,2,3,10
40468,1105654,51,1,1,4,125,2,209,713,1,1,13,7,1977,47,1,4,7,1,1,1,3,5,2,0,7000,1,32.55814,50,8364,1,1,2,3,9
40565,1107570,51,1,5,1,125,1,105,714,1,2,3,11,2009,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40504,1106814,51,1,1,1,125,1,212,713,1,2,99,99,1977,48,1,4,7,2,3,0,0,0,0,5,0,0,0,0,8364,1,0,0,2,6
40504,1106814,51,1,5,1,125,1,212,713,1,2,7,6,1979,45,1,4,7,1,1,1,1,8,3,0,5160,1,37.5,32,8364,1,1,2,2,6
40002,1102742,1,1,8,5,125,96,126,144,1,2,1,9,1955,69,1,6,11,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,2,6
40327,1106561,53,1,1,4,125,2,252,715,1,2,15,12,1976,48,1,4,7,1,1,1,1,1,3,0,0,1,0,40,8364,1,2,1,4,16
40119,1109091,55,1,4,3,125,1,334,715,1,2,13,4,1998,26,1,2,3,1,1,1,1,6,3,0,0,1,0,36,8364,1,1,2,4,16
40228,1105885,51,1,3,2,125,1,222,714,1,2,29,11,1997,27,1,2,3,1,1,1,1,1,3,0,0,7,0,37,8364,1,2,1,4,17
40077,1106103,53,1,2,3,125,3,280,714,1,1,4,9,1997,27,1,2,3,1,1,1,1,1,3,0,0,2,0,32,8364,1,2,1,4,16
40508,1107171,54,1,1,1,125,3,143,713,1,1,1,1,1961,64,1,6,10,1,1,1,1,5,2,0,0,1,0,55,8364,1,1,2,2,6
40508,1107171,54,1,3,1,125,3,143,713,1,2,24,9,1994,30,1,3,4,1,1,1,1,5,2,0,0,1,0,50,8364,1,2,1,4,14
40192,1104220,4,1,4,5,125,1,174,144,1,2,1,2,2000,24,1,2,2,1,1,1,1,6,3,0,0,7,0,52,8364,1,2,1,4,12
40336,1108472,55,1,1,4,125,3,189,715,1,1,99,99,1999,26,1,2,3,1,1,1,1,1,3,0,0,7,0,40,8364,1,2,1,4,16
40515,1107885,51,1,1,1,125,1,178,713,1,1,13,11,1978,46,1,4,7,1,1,1,3,5,3,0,1505,1,58.33333,6,8364,1,1,2,2,6
40070,1105521,53,1,2,3,125,1,112,723,4,2,17,4,1936,88,1,6,11,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,2,6
